STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/7/2010,2.5,1528,1527,6.4,,,,35,25.6,240,250,11.2,21
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/8/2010,3,1629,1627,0,,,,35,26.1,70,70,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/9/2010,3.5,1539,1319,0,,,,32.8,26.7,70,80,8,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/10/2010,2.4,1658,1509,0,,,,35,26.1,100,130,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/11/2010,2.9,1646,1245,2.3,,,,32.8,26.7,110,140,5.8,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/12/2010,2.3,1527,1527,0,,,,33.9,26.1,100,90,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/13/2010,2.9,918,1557,0,,,,33.9,27.8,120,160,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/14/2010,1.7,1315,1224,0,,,,33.3,26.7,360,150,5.8,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/15/2010,1.8,1616,1614,0,,,,34.4,26.7,130,130,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/16/2010,2.3,1610,1343,0,,,,33.9,26.7,120,140,7.2,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/17/2010,1.8,1355,1355,5.8,,,,35,24.4,130,130,10.7,14.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/18/2010,1.3,1121,1120,1.8,,,,32.8,24.4,50,50,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/19/2010,2.6,1406,1356,0,,,,33.3,25,120,120,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/20/2010,3.4,1423,1255,0,,,,33.3,26.1,110,140,8,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/21/2010,4.9,1350,1403,0,,,,33.9,28.3,110,100,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/22/2010,6,103,102,5.8,,,,32.8,26.1,90,90,11.2,16.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/23/2010,6.3,1001,1001,6.9,,,,32.8,26.7,100,100,11.2,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/24/2010,6.4,1333,1309,0,,,,32.8,27.8,90,90,9.4,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/25/2010,5.7,1811,1317,2.5,,,,33.3,26.1,80,100,9.4,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/26/2010,5.1,1429,1339,0,,,,32.8,28.3,140,150,8,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/27/2010,4.3,1311,1518,0,,,,33.3,27.2,120,50,7.2,14.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/28/2010,4.9,901,1230,0.8,,,,33.3,27.8,130,150,8,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/29/2010,5.5,1352,1253,0,,,,33.3,27.2,100,140,8.9,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,6/30/2010,3,1451,1450,14,,,,33.3,25,120,120,13,15.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/1/2010,3.4,1540,1527,0,,,,33.3,27.8,130,150,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/2/2010,2.1,1446,1427,5.1,,,,33.3,24.4,310,320,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/3/2010,1.8,1246,1246,10.4,,,,31.1,25.6,90,90,8,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/4/2010,2.1,59,59,31,,,,31.7,22.8,220,220,12.5,15.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/5/2010,2.7,1113,1306,10.4,,,,31.1,24.4,120,130,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/6/2010,2.3,925,840,0,,,,32.2,24.4,120,100,5.4,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/7/2010,3.1,1804,1803,0.3,,,,33.3,27.2,40,50,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/8/2010,3.1,1442,1427,0.3,,,,33.3,26.7,90,90,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/9/2010,2.1,1606,1429,0,,,,33.3,25.6,140,140,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/10/2010,2.2,1508,1513,10.4,,,,34.4,25.6,150,140,13.9,17.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/11/2010,2.3,1547,1542,17.5,,,,35,26.7,160,190,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/12/2010,2.7,1627,1928,0,,,,34.4,26.1,140,190,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/13/2010,1.7,1535,1534,0,,,,33.9,26.7,230,220,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/14/2010,2.4,608,608,37.6,,,,31.1,25,90,90,8.9,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/15/2010,4.4,2233,2232,7.9,,,,33.3,22.2,150,140,14.8,19.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/16/2010,4.3,912,911,0.3,,,,31.1,23.9,160,170,9.4,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/17/2010,4.9,1321,1113,0.5,,,,32.8,25,90,80,9.8,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/18/2010,5.1,1436,1436,8.6,,,,32.8,26.1,100,100,12.5,14.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/19/2010,6.1,1038,1233,0.5,,,,32.8,26.7,100,100,10.7,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/20/2010,7.6,1651,1923,0.8,,,,32.8,26.7,100,110,11.6,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/21/2010,6.6,1436,1435,0,,,,32.8,27.8,80,80,9.8,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/22/2010,5.2,1237,1236,1,,,,32.8,27.8,80,80,9.4,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/23/2010,5.9,1109,1109,38.1,,,,31.1,25,100,100,14.3,17.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/24/2010,4.9,1822,1047,2.5,,,,32.8,26.7,90,120,8.9,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/25/2010,3.8,1513,1512,1.8,,,,31.7,25.6,160,150,9.4,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/26/2010,3.4,1939,1624,0,,,,32.8,26.7,110,130,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/27/2010,2.6,1436,1436,0,,,,32.8,27.8,120,130,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/28/2010,1.8,1545,1540,0,,,,34.4,26.7,130,140,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/29/2010,2.4,1640,1858,0,,,,33.3,26.1,130,180,5.8,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/30/2010,2.6,1654,1652,0.5,,,,34.4,26.7,190,190,7.6,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,7/31/2010,1.9,1332,1737,1.5,,,,33.9,26.1,90,150,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/1/2010,1.5,1341,1340,0.3,,,,33.9,25.6,220,210,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/2/2010,0.9,1307,1157,0,,,,32.8,27.2,160,80,5.8,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/3/2010,2.5,2210,2208,0.8,,,,33.3,26.7,90,90,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/4/2010,2.4,1043,1051,0.5,,,,33.3,25.6,120,140,7.2,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/5/2010,3.4,1356,1239,0.8,,,,33.3,25.6,120,150,7.6,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/6/2010,2.5,1443,1149,0,,,,33.9,27.2,120,130,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/7/2010,1.6,1526,1548,0,,,,34.4,27.2,210,190,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/8/2010,2.1,1644,1643,35.1,,,,30.6,22.2,290,290,11.6,17
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/9/2010,2.6,1033,1402,13,,,,30,24.4,160,170,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/10/2010,2.9,1352,1352,26.9,,,,28.9,23.9,150,140,7.6,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/11/2010,2.5,1602,1428,0,,,,32.8,25.6,130,130,6.3,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/12/2010,1.9,1520,1544,0,,,,33.9,26.7,130,110,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/13/2010,2,1649,1639,0,,,,34.4,27.2,120,140,5.8,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/14/2010,1.5,1525,1347,2,,,,33.9,27.8,130,120,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/15/2010,1.5,1608,1606,20.8,,,,35.6,24.4,340,360,14.8,21
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/16/2010,1.7,1507,1341,1.5,,,,33.3,25.6,210,280,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/17/2010,2.2,1551,1543,0,,,,33.9,26.7,140,140,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/18/2010,2.9,1712,1325,0,,,,33.3,27.2,110,100,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/19/2010,2.5,1351,1341,0,,,,33.9,26.1,140,150,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/20/2010,1.2,1642,1641,12.4,,,,33.3,25.6,140,140,8,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/21/2010,1.1,1842,1842,40.6,,,,35.6,24.4,260,260,9.8,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/22/2010,1.6,1142,1142,0.3,,,,32.2,25.6,160,150,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/23/2010,1.4,1108,1107,18,,,,32.8,26.1,190,180,10.3,15.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/24/2010,2.4,1426,1425,0,,,,35,27.2,200,190,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/25/2010,1.7,1509,1508,3,,,,33.3,26.7,130,120,6.3,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/26/2010,2.9,459,458,32.8,,,,32.2,22.8,200,200,11.2,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/27/2010,3.1,1613,1305,0,,,,33.3,27.2,80,110,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/28/2010,4.4,1312,1308,0,,,,33.3,27.2,90,70,9.8,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/29/2010,3.7,1147,1204,3,,,,32.8,26.1,80,80,8,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/30/2010,2.4,2158,1436,8.9,,,,31.7,25,90,60,8,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,8/31/2010,4.9,1210,1533,1.5,,,,32.2,25,80,60,10.3,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/1/2010,4.4,729,1216,3.8,,,,32.2,25.6,60,70,9.8,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/2/2010,1.9,1640,1646,0,,,,33.9,25,160,160,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/3/2010,1.3,1109,1108,49.3,,,,32.8,24.4,200,200,11.6,14.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/4/2010,2,1656,1655,13,,,,35,25,290,300,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/5/2010,1.4,2349,2348,16.5,,,,32.8,25,80,80,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/6/2010,2.4,22,21,14.2,,,,31.1,23.9,100,100,8,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/7/2010,3,1304,1303,17.5,,,,32.2,24.4,120,130,11.6,16.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/8/2010,3.7,1057,1633,3.6,,,,32.8,25,100,140,8.9,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/9/2010,2.6,1928,1928,0,,,,32.8,26.7,40,150,5.8,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/10/2010,1.7,1454,1520,3.6,,,,31.7,26.7,50,310,5.4,6.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/11/2010,1.5,1251,1250,13.2,,,,32.8,26.7,120,110,5.8,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/12/2010,1.4,1259,1255,39.9,,,,31.7,25,310,330,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/13/2010,3.3,1524,1648,0,,,,32.8,25,90,90,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/14/2010,2.9,941,941,38.4,,,,31.1,24.4,80,90,10.7,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/15/2010,5.6,1305,1516,4.3,,,,32.2,25.6,90,90,10.7,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/16/2010,4.8,1425,1204,0.5,,,,32.2,26.7,90,90,8,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/17/2010,3.4,1445,1536,3,,,,32.2,25,70,100,9.8,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/18/2010,4.6,1658,1656,0,,,,31.7,26.7,50,50,8.9,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/19/2010,3.5,1425,1616,0,,,,31.7,26.1,40,70,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/20/2010,3.5,1049,1040,0,,,,31.7,25.6,80,90,8.9,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/21/2010,5.3,2152,2152,3,,,,31.1,24.4,100,100,13,14.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/22/2010,5.1,1639,1637,0,,,,31.7,25.6,100,100,9.4,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/23/2010,3.9,1058,1058,6.4,,,,31.1,25.6,80,80,9.8,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/24/2010,5.8,1227,1504,23.1,,,,31.7,25,110,130,11.2,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/25/2010,3.9,1304,1302,0.8,,,,31.1,26.1,90,90,7.2,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/26/2010,3,1418,1417,0,,,,31.7,25.6,110,100,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/27/2010,3.8,1203,1203,1.5,,,,31.7,26.1,190,190,9.4,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/28/2010,4.8,1459,1458,19.6,,,,30.6,24.4,130,140,13,16.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/29/2010,3.1,46,45,128.5,,,,27.8,23.3,140,140,7.6,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/30/2010,3,1526,1524,0,,,,31.7,23.3,240,230,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/1/2010,2.2,1229,1601,0,,,,30.6,22.8,290,280,4.5,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/2/2010,1.3,1645,1457,0,,,,31.1,22.2,130,150,5.4,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/3/2010,1.7,1742,1741,17.8,,,,31.1,22.2,50,50,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/4/2010,3.8,1552,1519,0,,,,31.1,23.3,40,50,8,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/5/2010,4.6,1752,1702,0,,,,28.9,22.8,30,30,8,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/6/2010,4.5,1231,1312,0,,,,28.9,22.2,40,30,10.3,15.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/7/2010,4.3,1335,1547,0,,,,28.3,20.6,40,30,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/8/2010,2.6,1430,1430,0,,,,28.9,21.1,70,70,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/9/2010,1.9,1634,1407,0,,,,29.4,21.7,80,80,5.8,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/10/2010,2.4,1503,1539,0,,,,30,20.6,100,100,6.3,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/11/2010,3,1524,1502,0,,,,30,21.7,90,140,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/12/2010,2.8,1527,1517,2.3,,,,28.3,23.9,80,80,5.8,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/13/2010,1.1,1534,1537,1.8,,,,30.6,23.9,180,180,5.4,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/14/2010,0.8,1526,1356,0.3,,,,27.2,23.3,320,290,3.1,4.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/15/2010,2.4,1448,1447,0,,,,30.6,22.8,70,70,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/16/2010,2.8,1537,1638,0,,,,29.4,19.4,90,60,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/17/2010,2.8,1304,1303,0,,,,28.9,21.1,40,30,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/18/2010,2.8,1507,1506,0,,,,28.9,21.7,90,90,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/19/2010,1.8,1613,1612,0,,,,30.6,21.7,80,90,6.7,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/20/2010,2.4,1333,1333,0,,,,31.1,22.8,100,100,6.7,8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/21/2010,2.4,1742,1302,0,,,,31.1,21.7,100,310,5.8,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/22/2010,3.6,1258,1646,0,,,,30.6,23.3,80,70,7.6,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/23/2010,5.8,1445,1445,0.3,,,,29.4,25.6,90,80,10.3,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/24/2010,6,1429,1140,0,,,,31.1,25.6,110,80,9.8,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/25/2010,5,1338,1337,0,,,,30,25.6,130,130,8,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/26/2010,4.7,1223,1158,0,,,,30.6,25.6,130,140,8,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/27/2010,3.8,2321,1633,0,,,,31.1,25.6,110,110,7.2,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/28/2010,2.7,1458,1445,9.1,,,,30.6,23.3,90,130,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/29/2010,1.9,1635,1638,0,,,,32.2,23.3,100,80,8.9,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/30/2010,3.9,1135,1114,0,,,,30.6,23.9,90,60,8,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/31/2010,3.1,1436,1915,8.6,,,,29.4,23.3,90,80,6.7,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/1/2010,2.6,1002,1003,18.8,,,,27.2,23.3,100,100,9.4,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/2/2010,3.9,1200,1426,0,,,,29.4,22.8,90,90,8,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/3/2010,2.2,1028,1027,29,,,,26.1,23.3,130,140,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/4/2010,2.7,2331,2327,8.6,,,,27.2,21.7,240,270,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/5/2010,3.6,1600,1147,0,,,,22.2,15,320,330,8,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/6/2010,3.4,1104,1104,0,,,,19.4,12.2,340,340,8.9,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/7/2010,4.4,1604,1605,0,,,,23.9,11.7,30,40,8,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/8/2010,3.2,1239,1301,0,,,,22.8,17.2,350,350,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/9/2010,1.4,854,1008,0,,,,26.7,15.6,360,320,4.5,6.3
